state_fips,state_name,year,actual_saidi,predicted_saidi,actual_saifi,predicted_saifi
10,Delaware,2017,153.91430360836773,,1.127501917760651,
10,Delaware,2018,135.91024628063585,,1.0319628050296623,
10,Delaware,2019,101.55153172334084,209.69988518533546,0.9760483582662244,1.1923721224912491
10,Delaware,2020,271.8529881971197,238.16607385645415,1.5104779404235569,1.2568671970395011
10,Delaware,2021,64.33619333804417,253.67595065955365,0.9626996954355584,1.2856741065741892
10,Delaware,2022,79.7588344434396,210.61182019096336,0.8533155936372978,1.1861356285068183
10,Delaware,2023,108.15338681427453,227.44091293414073,0.8301128703029118,1.16653523693522
10,Delaware,2024,116.1312313284075,202.3165276373943,0.8427353602683016,1.024871154285589
11,District of Columbia,2013,124.0,,0.88,
11,District of Columbia,2014,96.0,,0.69,
11,District of Columbia,2015,112.43,,0.686,
11,District of Columbia,2016,115.0,,0.82,
11,District of Columbia,2017,57.53,,0.553,
11,District of Columbia,2018,109.24,,0.643,
11,District of Columbia,2019,77.0,158.39180265877332,0.59,0.737713248219622
11,District of Columbia,2020,44.0,183.08881797190773,0.4,0.6917954865385136
11,District of Columbia,2021,52.0,153.71550942026283,0.45,0.5396549262723886
11,District of Columbia,2022,33.687,148.04064077404882,0.302,0.5676885136400756
11,District of Columbia,2023,71.87,140.72336305948573,0.37,0.5788955726944349
11,District of Columbia,2024,32.582,148.663552302201,0.271,0.5577080783094819
12,Florida,2013,87.00365233314649,,1.1256640306559984,
12,Florida,2014,92.087079393026,,1.1476225469465797,
12,Florida,2015,85.42665971638513,,1.0909995605924578,
12,Florida,2016,352.0645223240301,,1.3570250663707368,
12,Florida,2017,2504.1938626335445,,2.0169559915276305,
12,Florida,2018,325.35706008045975,,1.1287870602042434,
12,Florida,2019,88.99183221067221,385.4263100177215,1.012147101658008,1.3168860150217891
12,Florida,2020,188.74920844858323,321.9291758692795,1.1707254568288237,1.3232062089061456
12,Florida,2021,80.83518437147286,257.6493859050643,0.9289101913942139,1.1754994297581725
12,Florida,2022,1146.33618566219,273.26868375724075,1.4801514674164606,1.1094502276945455
12,Florida,2023,160.10073141644915,313.0778004553302,1.0149027264322636,1.320394959470095
12,Florida,2024,1321.4609606204276,266.93567036608187,1.7699946564361773,1.1853679352038378
13,Georgia,2013,151.5697313213594,,1.3273499163600568,
13,Georgia,2014,246.29071148084628,,1.507899843180474,
13,Georgia,2015,243.72009095099816,,1.5387886829498056,
13,Georgia,2016,424.41475427466963,,1.5259200960191979,
13,Georgia,2017,1049.190149811334,,2.4494603827371244,
13,Georgia,2018,373.21302821041587,,1.5569285393831833,
13,Georgia,2019,152.26135157552397,406.03790806240437,1.3815794448759742,1.7476126072108826
13,Georgia,2020,509.89675677682555,457.17540825486583,1.9644753378745257,1.8308387281129048
13,Georgia,2021,145.81497060404985,405.45837178876,1.3172208683665405,1.8188542420456915
13,Georgia,2022,264.258780432477,395.57349260170577,1.6952107038755482,1.8120311679611196
13,Georgia,2023,349.2345361314826,389.09156147147723,1.8853524239425188,1.7333171872255515
13,Georgia,2024,1229.0600721370781,362.6789923987149,2.121997026766475,1.8192720124478319
15,Hawaii,2013,144.99997535939352,,2.130443050424948,
15,Hawaii,2014,262.49280123934744,,2.3071259010561787,
15,Hawaii,2015,266.09017080380164,,2.9861277713803784,
15,Hawaii,2016,128.71523652449523,,1.896506768499962,
15,Hawaii,2017,252.33858711196092,,2.091647617536474,
15,Hawaii,2018,191.38439168462565,,1.9589584731535232,
15,Hawaii,2019,195.19338337791996,307.0429278480096,2.0503736711160334,2.130179920568197
15,Hawaii,2020,118.69183532499143,259.8422376037697,1.2171109329443175,1.727415056738153
15,Hawaii,2021,229.65162718951967,269.7550388400222,1.5999562274600976,1.6467756380772887
15,Hawaii,2022,187.24596698901945,282.66377215196417,1.6471055373832237,1.5410125108358268
15,Hawaii,2023,491.83274514486925,282.9789086037541,1.7878370602551374,1.6250450327314152
15,Hawaii,2024,320.61139162014376,291.0028788914657,2.615960282870013,1.732767752063039
16,Idaho,2013,260.986094501082,,1.643772043804924,
16,Idaho,2014,245.19188100219688,,1.2865460766408918,
16,Idaho,2015,465.3362659813735,,1.7435936061731698,
16,Idaho,2016,197.2028502879328,,1.3511883763744241,
16,Idaho,2017,313.82884183685843,,1.6931865398128074,
16,Idaho,2018,174.10479748828968,,1.1980347917117986,
16,Idaho,2019,166.6373779653163,300.4187753967083,1.2427452689634315,1.3491457549238013
16,Idaho,2020,324.9156493931651,309.143104980228,1.5890655300395709,1.3286475136470797
16,Idaho,2021,475.15005143308787,330.4643001616162,1.7789979922679504,1.3934284947041717
16,Idaho,2022,180.72249012040317,361.15559256772167,1.1676601495700363,1.4551354736343782
16,Idaho,2023,137.48469243194987,333.92890164708166,1.0706070191930386,1.3426841943510506
16,Idaho,2024,232.75989318059257,282.085452874705,1.3139381855536265,1.2251551398171767
17,Illinois,2013,181.8247268442045,,1.1002536149804572,
17,Illinois,2014,195.73262401781543,,1.1257086540666492,
17,Illinois,2015,169.30849945081255,,1.1112851809289346,
17,Illinois,2016,134.9222044834549,,1.0225165816673143,
17,Illinois,2017,119.6959254805408,,0.9258079396473838,
17,Illinois,2018,142.8762131545497,,0.9160729548819617,
17,Illinois,2019,116.20034587656967,217.61671394839485,0.9255857975596088,0.9960160521806325
17,Illinois,2020,331.1257198269428,222.45698194379014,0.9238400208213389,1.0434282376797712
17,Illinois,2021,127.01912011004686,256.80951442009086,0.9067746466258488,0.9271207429483505
17,Illinois,2022,90.42092565632295,259.04384245276697,0.7607116894087291,0.9896867919217693
17,Illinois,2023,208.21111942159544,262.53704687874756,0.8354556289362485,0.9315194540027624
17,Illinois,2024,156.88297766852847,240.0778172508294,0.8524284778482266,0.9073744770119552
18,Indiana,2013,231.7512265204064,,1.1804181500377606,
18,Indiana,2014,239.93130681407837,,1.279552860767644,
18,Indiana,2015,244.024821470921,,1.2625087394550056,
18,Indiana,2016,252.50277215811562,,1.3356232238481716,
18,Indiana,2017,212.40719970476755,,1.2699497089266563,
18,Indiana,2018,285.90817020376954,,1.4565568622617844,
18,Indiana,2019,260.59416542240285,287.62225410190194,1.503255086248015,1.3316122133241597
18,Indiana,2020,280.12412095073785,305.37848769787234,1.289154434990823,1.4704495383687262
18,Indiana,2021,285.8453448381083,353.9582343749818,1.3578039563848212,1.3999425129447085
18,Indiana,2022,279.3475857733806,330.98688809684285,1.4306051727971227,1.4061029848114592
18,Indiana,2023,455.4279293911309,335.63974990809993,1.4466100658138363,1.4375991199292928
18,Indiana,2024,312.3760354670505,332.4443523116102,1.2830013717984496,1.356141854608229
19,Iowa,2013,124.62100003090232,,0.9599515093020693,
19,Iowa,2014,164.6911777098207,,1.2006619276755153,
19,Iowa,2015,96.76269428538534,,0.964116602809418,
19,Iowa,2016,117.65191119240224,,1.0492050194625222,
19,Iowa,2017,118.97214903705157,,1.0015274347805,
19,Iowa,2018,126.83653822094836,,1.014703343799217,
19,Iowa,2019,122.84477979809857,184.17672671968913,1.0800946230341681,0.9948171559896206
19,Iowa,2020,1758.65371555459,190.62845035620518,1.4865186705648994,1.021428945590504
19,Iowa,2021,133.0666291855218,230.42962838095647,0.9234139297107429,1.1125441998133625
19,Iowa,2022,85.81862202903056,243.29234798857198,0.8883537914328513,1.1172820296954165
19,Iowa,2023,104.93428954968275,222.38573047402903,0.9065807461585214,1.0347337234237017
19,Iowa,2024,166.74941590682675,195.80068030535938,1.1503774386256809,0.9602533422462604
20,Kansas,2013,255.53451272751533,,1.571226390390681,
20,Kansas,2014,152.3894036031575,,1.3482060981169492,
20,Kansas,2015,347.3148577428621,,1.6286458647028694,
20,Kansas,2016,167.7562868258492,,1.4082543944702544,
20,Kansas,2017,364.7610438700434,,1.4807538885156586,
20,Kansas,2018,154.84844444878078,,1.167842883300035,
20,Kansas,2019,240.01428592828904,237.809871731075,1.368357222804032,1.2897198506511705
20,Kansas,2020,107.10973557808789,234.02685976033524,0.9450151509047601,1.2391661119401591
20,Kansas,2021,341.47013190889237,246.25377971186813,1.5335394363691355,1.1255709375885394
20,Kansas,2022,178.8324920559714,255.92329132597482,1.3207789440168454,1.2318605970770728
20,Kansas,2023,283.11922593606226,260.97834490823453,1.3175847788828692,1.3282923305851106
20,Kansas,2024,285.5969186845083,242.15519139040495,1.5055926455163684,1.2310382391197716
21,Kentucky,2013,176.11317379959542,,1.5022844172564993,
21,Kentucky,2014,246.80151849874483,,1.6503232766193356,
21,Kentucky,2015,243.9110873127123,,1.5882732057069155,
21,Kentucky,2016,191.85524488303244,,1.4569427373354569,
21,Kentucky,2017,194.11928437207033,,1.3466455551266365,
21,Kentucky,2018,406.2110887014886,,1.7846325652562742,
21,Kentucky,2019,203.29516439356738,310.4869998252368,1.6102053381327497,1.4707486850249127
21,Kentucky,2020,282.3528473741056,308.47568436857944,1.3509060321672957,1.707382744311902
21,Kentucky,2021,707.7535387097045,331.37513449565756,1.5294407418708718,1.5495877423796474
21,Kentucky,2022,345.80222825433657,305.2255457218392,1.781294564981899,1.5065624838342597
21,Kentucky,2023,868.2382069966785,319.3409461258555,1.9028923470439303,1.6360336405021103
21,Kentucky,2024,648.2791536168538,369.9600428901572,1.9546281759458628,1.7031319176561477
22,Louisiana,2013,327.756054696333,,2.5400016860632477,
22,Louisiana,2014,310.4335321710097,,2.3867385809877653,
22,Louisiana,2015,361.09147800253646,,2.2663741968523854,
22,Louisiana,2016,392.87816401090356,,2.1176748821539277,
22,Louisiana,2017,390.6324306072626,,2.289307113052105,
22,Louisiana,2018,276.0244919829783,,2.0955848096001124,
22,Louisiana,2019,472.25648281626997,443.61627308931685,2.165830078464461,2.2144014398323346
22,Louisiana,2020,3624.441022489741,393.40450094639993,3.2283103665224604,2.040657353075392
22,Louisiana,2021,4811.069817653494,692.7521084295687,3.295476656394287,2.4048240543599606
22,Louisiana,2022,303.9502729636286,694.0710698987751,2.0766275851375684,2.452872113497678
22,Louisiana,2023,584.1618319975079,606.1509859450375,2.1235491656565673,2.329818478576615
22,Louisiana,2024,727.4545066861165,650.8231671882329,2.722195998817752,2.2872196886695364
23,Maine,2013,971.3439678999712,,2.8935582001799247,
23,Maine,2014,1049.271697616898,,5.1226827485286766,
23,Maine,2015,213.60815264069055,,1.8708138313478884,
23,Maine,2016,535.3977462301062,,2.6934903640498713,
23,Maine,2017,2492.5773180443257,,2.814172547607568,
23,Maine,2018,665.3228693803024,,2.8012682068053554,
23,Maine,2019,908.1343880462387,800.0870183148274,2.525146775084352,2.578242848888327
23,Maine,2020,1725.0007120261635,798.3240878062703,3.8631633115581416,2.401030767384807
23,Maine,2021,325.15597851471273,836.9101984930965,2.4920367394165854,2.6873357879348525
23,Maine,2022,963.6127831105224,749.8395705055335,3.000691680181245,2.79128166139703
23,Maine,2023,1862.9701507858308,827.8982308893051,3.313993505461557,2.657932751794769
23,Maine,2024,1748.5669386839716,800.7141281860994,3.635690269590139,2.7383058710103114
24,Maryland,2013,116.7609280984508,,1.1234541230234703,
24,Maryland,2014,244.84492645420778,,1.2652062884573476,
24,Maryland,2015,124.39607516632705,,1.088879436573004,
24,Maryland,2016,120.30428548158584,,1.0919607826516073,
24,Maryland,2017,116.47049058051762,,0.9700173694352112,
24,Maryland,2018,337.14830748389033,,1.2961705905362142,
24,Maryland,2019,141.3373840745244,232.51099051195467,1.0494165461769034,1.0784592569191356
24,Maryland,2020,120.34746973286528,279.2281819874355,0.9560379606839479,1.2288815693504935
24,Maryland,2021,127.10054764937709,267.3577651550855,0.9624096751523199,1.015476218197863
24,Maryland,2022,259.0736646347478,227.13158417402397,1.156041006614287,1.013675974322959
24,Maryland,2023,166.2165369912945,250.38611570829764,0.919792574120691,1.0431848345632404
24,Maryland,2024,118.08862309299401,218.86408059306558,0.8170809222512362,0.9423591771574693
25,Massachusetts,2013,427.2510987386331,,1.1290956957121796,
25,Massachusetts,2014,124.4761414526159,,0.9558348952182116,
25,Massachusetts,2015,91.1718574987587,,0.7871814070965477,
25,Massachusetts,2016,144.91541519505392,,0.9905631821100445,
25,Massachusetts,2017,275.49358053448844,,1.0872328535026166,
25,Massachusetts,2018,813.3054528115277,,1.5517520897378876,
25,Massachusetts,2019,250.21190115330975,310.958466908805,1.2239399543239773,1.1738664134445118
25,Massachusetts,2020,318.9088123295709,392.6194015752035,1.3020007287455528,1.2402152061911007
25,Massachusetts,2021,518.6603788491832,422.6108695989646,1.2166339898161282,1.3852643048268036
25,Massachusetts,2022,163.15418659558657,351.3818683971392,1.080353618265813,1.265179916505878
25,Massachusetts,2023,259.4049445328097,386.1236632061796,1.057216072056251,1.1845815350147426
25,Massachusetts,2024,101.984413884121,335.74111447571704,0.8433504671876976,1.1406046750836794
26,Michigan,2013,782.2940578321179,,1.523163788761608,
26,Michigan,2014,574.670152181065,,1.212914090010408,
26,Michigan,2015,363.3836200614259,,1.140903321850242,
26,Michigan,2016,267.77391775375867,,1.1461753275128417,
26,Michigan,2017,778.8378460906333,,1.4138705769153035,
26,Michigan,2018,442.8644677391504,,1.372903371564923,
26,Michigan,2019,554.8618220179396,447.1970901412704,1.5348484650283563,1.3920062957447248
26,Michigan,2020,410.6536195742837,516.4550283244378,1.3837435422415871,1.4859451279642022
26,Michigan,2021,873.2717547703172,470.20871502956544,1.6556057580102657,1.4895399655505133
26,Michigan,2022,513.1258990931727,487.90022054664377,1.3391739604825679,1.4068876197861595
26,Michigan,2023,1093.6212618587103,505.9445380035433,1.5116238156831843,1.4714962236959086
26,Michigan,2024,470.43671494729006,489.88920562609536,1.356475037655397,1.4350276716985175
27,Minnesota,2013,367.1698206640832,,1.2151917538423875,
27,Minnesota,2014,119.43074562187294,,0.994819094556822,
27,Minnesota,2015,154.50094856928305,,0.9694863672949781,
27,Minnesota,2016,301.1772237935289,,1.1934111479153642,
27,Minnesota,2017,129.6530945174027,,0.9456295436627496,
27,Minnesota,2018,127.41416451034188,,1.016237491535866,
27,Minnesota,2019,150.0885362275002,170.22703439792247,0.9938334871980126,0.9414449722015737
27,Minnesota,2020,127.5804497230019,188.55891929896936,1.0360058851996055,1.0148464133025206
27,Minnesota,2021,120.94679673446326,188.1956993400892,1.0412761513174864,1.0313085512609044
27,Minnesota,2022,273.6968575672685,201.28399848257033,1.209555256337458,1.053698637576373
27,Minnesota,2023,126.38348383647023,198.9303673882434,0.9728055968950496,1.0220860937319436
27,Minnesota,2024,219.62099420217862,208.64812302361025,1.2504041171042126,1.0360354087552128
28,Mississippi,2013,198.35705042452028,,1.7076559890407348,
28,Mississippi,2014,225.95469734906328,,1.7136816032626696,
28,Mississippi,2015,310.3867863425645,,1.9693331956979525,
28,Mississippi,2016,277.35606171606156,,1.927033863114242,
28,Mississippi,2017,566.8135129866008,,2.195599655623261,
28,Mississippi,2018,267.5127972556326,,1.7623988080540631,
28,Mississippi,2019,536.4750263701218,413.80374711211687,2.0961490177326163,1.9993858035957315
28,Mississippi,2020,1496.6577277811227,416.4088265243117,2.5126095965201682,1.932693511077414
28,Mississippi,2021,1134.3987208588458,548.0484785236181,2.366704376101045,2.064354447685161
28,Mississippi,2022,448.46789756086133,539.1499691241647,2.428850929329859,2.1954087572659886
28,Mississippi,2023,802.138893472842,581.0219751596114,2.7172201661381465,2.364217975036702
28,Mississippi,2024,567.1087739289761,595.1813432344615,2.555400563048515,2.3457433282225217
29,Missouri,2013,319.9327280319033,,1.1338560670240343,
29,Missouri,2014,136.65202855950204,,1.0784069351717127,
29,Missouri,2015,171.08204336692083,,1.0577249887467528,
29,Missouri,2016,205.68454473079012,,1.049804673444254,
29,Missouri,2017,305.7559145550277,,1.200759435574543,
29,Missouri,2018,149.6037604518755,,0.9726288765651399,
29,Missouri,2019,255.22844906205216,233.61853687494187,1.297161874528489,1.1084908142816634
29,Missouri,2020,152.588305802446,257.29089094753374,0.9965329748284522,1.1916637344594443
29,Missouri,2021,259.71522875084764,255.3087630034376,1.2436065937559635,1.1557512024497807
29,Missouri,2022,148.02106596752358,267.49365736414114,1.0499110422392195,1.149420690852319
29,Missouri,2023,371.8230128973747,264.9161317833533,1.3145225876750732,1.1897100610095712
29,Missouri,2024,224.2801229393299,287.8742966076013,1.1888977173460742,1.1922459043707674
30,Montana,2013,161.67097867522412,,1.3634027316448687,
30,Montana,2014,138.77120919336988,,1.133586691039632,
30,Montana,2015,287.89481685107853,,1.7522771622682618,
30,Montana,2016,160.70759496814202,,1.2616161035491564,
30,Montana,2017,215.40876453740773,,1.5750507543436334,
30,Montana,2018,142.68178036296226,,1.2775997374765495,
30,Montana,2019,169.28377978521624,231.51230665553177,1.326965889478523,1.4649298553781704
30,Montana,2020,271.30407120956573,228.97538585248958,1.3635040697709777,1.394999820082013
30,Montana,2021,309.9399462497474,320.80867587759064,1.7057361509347402,1.3671410016072387
30,Montana,2022,225.63173192991192,296.89307223449435,1.376315418163424,1.5668944873745738
30,Montana,2023,118.67324419598376,274.16566762531596,1.0682803740387772,1.5042270185901045
30,Montana,2024,351.45696728710146,259.0635968890494,1.6207375189869415,1.3560190767818512
31,Nebraska,2013,125.69843564670647,,0.8379556555781066,
31,Nebraska,2014,123.04198670365854,,0.8692878194189121,
31,Nebraska,2015,86.2390000786589,,0.732086253554228,
31,Nebraska,2016,83.6164906121882,,0.674547466550951,
31,Nebraska,2017,154.33667061071006,,0.8791214427398603,
31,Nebraska,2018,188.17930336463314,,1.0852078756668755,
31,Nebraska,2019,84.03300347394295,191.42879668315476,0.6543871006969416,0.9303833764737144
31,Nebraska,2020,113.38334429067073,183.59837956264772,0.7896409210568645,0.8975580162607999
31,Nebraska,2021,516.0080614538837,188.879652040597,1.154376631248663,0.8414170980712303
31,Nebraska,2022,82.05611107359724,230.34537351869315,0.6084315015616366,0.893912176433851
31,Nebraska,2023,72.6392838670123,184.13154590350518,0.5583596490893972,0.8473807729357928
31,Nebraska,2024,641.7044253940389,184.55406320698538,1.2321386178617713,0.7598417145133388
32,Nevada,2013,68.21291234021763,,0.6168282119662766,
32,Nevada,2014,75.66769693966131,,0.7021070167333048,
32,Nevada,2015,106.95659393300859,,0.7310904835342442,
32,Nevada,2016,95.69782876711803,,0.8354059253912831,
32,Nevada,2017,114.4257922006667,,0.9048253075558128,
32,Nevada,2018,126.16011218699778,,0.9763426680005438,
32,Nevada,2019,87.00497484951279,156.33102973863868,0.814644587904746,0.9954978794239836
32,Nevada,2020,73.27989510324247,178.7603641094127,0.7215326374267628,0.9259587612954755
32,Nevada,2021,102.41507274861284,162.91579004894905,0.8373450034076454,0.8064339692930215
32,Nevada,2022,195.1233340617792,157.5028548366942,0.9842829312069715,0.7782485112518099
32,Nevada,2023,138.71142322471528,184.04070286441464,0.9420684843943014,0.834208174861521
32,Nevada,2024,158.86283376870333,195.75187444132806,1.107636770322585,0.9166883318912232
33,New Hampshire,2013,249.66508562968016,,2.173258558025526,
33,New Hampshire,2014,862.949281410218,,2.2643259695462756,
33,New Hampshire,2015,149.33485783482888,,1.383627113175621,
33,New Hampshire,2016,191.9934575414546,,1.5367760362792955,
33,New Hampshire,2017,1113.2824673805305,,2.2967680941651323,
33,New Hampshire,2018,508.83690632104447,,2.1729908994775498,
33,New Hampshire,2019,291.9621356915962,495.9341221131954,1.4293882397537032,1.883595625014131
33,New Hampshire,2020,499.4106228507459,495.6170645975831,1.8208137668258206,1.543713362324049
33,New Hampshire,2021,234.3939383703085,473.9833788994795,1.3682019878990463,1.6778890273693556
33,New Hampshire,2022,616.7236441702614,421.9210206542715,1.7831924877196204,1.4777078042640464
33,New Hampshire,2023,645.7851480438434,401.0913436191393,1.7526241481892821,1.471000224222197
33,New Hampshire,2024,922.6545453280531,484.6300946117141,2.020801491967189,1.6162077763900957
34,New Jersey,2013,165.82768476953183,,1.3329909262018758,
34,New Jersey,2014,112.03711197644675,,0.9531322693861635,
34,New Jersey,2015,260.5680089286296,,0.9911710472327611,
34,New Jersey,2016,137.23054181017386,,1.1537327677814302,
34,New Jersey,2017,85.80293797608424,,0.9344204654312078,
34,New Jersey,2018,509.72613585394754,,1.42132243583495,
34,New Jersey,2019,247.65354335293708,307.70400142641296,1.1903106693218712,1.2063564959447088
34,New Jersey,2020,965.1563855749545,320.69508736646486,1.5827370437351773,1.2989063225678577
34,New Jersey,2021,138.76230766025836,339.54199191053993,0.9998349333385729,1.3213817876792169
34,New Jersey,2022,89.6807724139113,352.2919958879634,0.8753686973805898,1.2581415106887808
34,New Jersey,2023,108.33860255647872,379.48413396342386,0.8805115365394708,1.2151315705035581
34,New Jersey,2024,174.24558751030344,314.6925295583813,1.1189103779394693,1.0925829343604647
35,New Mexico,2013,149.171618330648,,1.04002049071507,
35,New Mexico,2014,82.42081676458164,,0.8461349716638877,
35,New Mexico,2015,122.26041290828643,,1.1301788625245934,
35,New Mexico,2016,136.33479178479593,,1.4519756118152125,
35,New Mexico,2017,140.61650729725667,,1.2966327496767014,
35,New Mexico,2018,138.29156149664263,,1.146222581654663,
35,New Mexico,2019,170.16515006974362,192.2610882168196,1.2125457900578898,1.1591492878184684
35,New Mexico,2020,148.2423926213378,189.2105499241839,1.0104381693028737,1.1910545929867964
35,New Mexico,2021,221.1945158883761,219.61100291716747,1.4464654373191745,1.0962800670340274
35,New Mexico,2022,182.56384894406486,225.99435965595026,1.1662847463003347,1.1828824897715544
35,New Mexico,2023,168.92626170390906,222.5546336721938,1.2418032400273873,1.1266883582843168
