state_fips,state_name,state_abbreviation,year,actual_saidi,predicted_saidi,actual_saifi,predicted_saifi,actual_drought,predicted_drought,actual_compliance,predicted_compliance
27,Minnesota,MN,2024,219.62099420217862,208.64812302361025,1.2504041171042126,1.0360354087552128,20.735614062931926,20.199615400732377,2.5012937726410205,1.5238334915355218
28,,MS,2010,,,,,15.151486199425316,,4.274654998317064,
28,,MS,2011,,,,,22.402609638649245,,4.128902316213492,
28,,MS,2012,,,,,6.6796221235217095,,6.465661641541036,
28,Mississippi,MS,2013,198.35705042452028,,1.7076559890407348,,5.814028127054047,,5.150501672240802,
28,Mississippi,MS,2014,225.95469734906328,,1.7136816032626696,,4.262465210866787,,3.576203208556148,
28,Mississippi,MS,2015,310.3867863425645,,1.9693331956979525,,10.074038465999934,,4.046822742474915,
28,Mississippi,MS,2016,277.35606171606156,,1.927033863114242,,19.840099702072887,,2.7081243731193556,
28,Mississippi,MS,2017,566.8135129866008,,2.195599655623261,,11.413115460848276,,0.8024072216649945,
28,Mississippi,MS,2018,267.5127972556326,,1.7623988080540631,,5.574609670546318,,1.5085484411666101,
28,Mississippi,MS,2019,536.4750263701218,413.80374711211687,2.0961490177326163,1.9993858035957315,2.2195232060363685,2.5302395674822,2.1826729348556073,1.5190078536094749
28,Mississippi,MS,2020,1496.6577277811227,416.4088265243117,2.5126095965201682,1.932693511077414,2.7887921935113025,2.8690138827689777,2.3664638269100733,1.7987676867313818
28,Mississippi,MS,2021,1134.3987208588458,548.0484785236181,2.366704376101045,2.064354447685161,3.277229785591229,3.438662273519859,2.7815468113975546,1.9483945796665016
28,Mississippi,MS,2022,448.46789756086133,539.1499691241647,2.428850929329859,2.1954087572659886,18.701415070377603,18.43580421373492,2.2781366882012897,2.2860616387675905
28,Mississippi,MS,2023,802.138893472842,581.0219751596114,2.7172201661381465,2.364217975036702,26.765465557961843,25.560893631030652,1.4615907545887141,1.941235991169506
28,Mississippi,MS,2024,567.1087739289761,595.1813432344615,2.555400563048515,2.3457433282225217,19.527089256829697,20.45781820298006,9.728813559322019,1.4840214878432771
29,,MO,2010,,,,,3.416182163324221,,12.875250166777837,
29,,MO,2011,,,,,10.103575516231858,,11.645316918981854,
29,,MO,2012,,,,,33.813607455536676,,10.189180219050764,
29,Missouri,MO,2013,319.9327280319033,,1.1338560670240343,,16.623792945776987,,10.640410392189292,
29,Missouri,MO,2014,136.65202855950204,,1.0784069351717127,,9.369432903913737,,9.82010232711667,
29,Missouri,MO,2015,171.08204336692083,,1.0577249887467528,,3.9154407929981376,,13.069958847736604,
29,Missouri,MO,2016,205.68454473079012,,1.049804673444254,,5.289480179007618,,7.7655557379740445,
29,Missouri,MO,2017,305.7559145550277,,1.200759435574543,,15.867586122650462,,5.661921125838641,
29,Missouri,MO,2018,149.6037604518755,,0.9726288765651399,,20.5321090671977,,4.701273261508321,
29,Missouri,MO,2019,255.22844906205216,233.61853687494187,1.297161874528489,1.1084908142816634,0.30014039884476085,0.8167016919266705,4.511400651465792,4.75564890849069
29,Missouri,MO,2020,152.588305802446,257.29089094753374,0.9965329748284522,1.1916637344594443,4.407331376383926,4.4101703395769025,4.224207961007306,4.614794647111243
29,Missouri,MO,2021,259.71522875084764,255.3087630034376,1.2436065937559635,1.1557512024497807,2.9570932856701573,3.536100199962516,3.9526972298720207,3.626169706586335
29,Missouri,MO,2022,148.02106596752358,267.49365736414114,1.0499110422392195,1.149420690852319,16.09144577238206,15.866303134066035,4.758051464638284,3.3105100484697774
29,Missouri,MO,2023,371.8230128973747,264.9161317833533,1.3145225876750732,1.1897100610095712,26.58416487510726,25.983795557502805,3.9477924589107305,3.5049395447629266
29,Missouri,MO,2024,224.2801229393299,287.8742966076013,1.1888977173460742,1.1922459043707674,16.726880243001503,17.170953313062736,5.39718129404227,3.3857313383407917
30,,MT,2010,,,,,7.113411638819982,,25.832492431886976,
30,,MT,2011,,,,,0.5088796258689452,,39.77955911823647,
30,,MT,2012,,,,,15.853938172775193,,30.97609561752988,
30,Montana,MT,2013,161.67097867522412,,1.3634027316448687,,13.503603830601234,,26.923076923076916,
30,Montana,MT,2014,138.77120919336988,,1.133586691039632,,1.3249744896880908,,35.777126099706734,
30,Montana,MT,2015,287.89481685107853,,1.7522771622682618,,15.60256041371645,,35.40252182347235,
30,Montana,MT,2016,160.70759496814202,,1.2616161035491564,,11.391688444297396,,15.547024952015347,
30,Montana,MT,2017,215.40876453740773,,1.5750507543436334,,24.823591722567507,,11.005692599620488,
30,Montana,MT,2018,142.68178036296226,,1.2775997374765495,,7.914541567199672,,16.85499058380414,
30,Montana,MT,2019,169.28377978521624,231.51230665553177,1.326965889478523,1.4649298553781704,1.9229151555380442,2.693961366374573,15.233644859813081,12.347312928751691
30,Montana,MT,2020,271.30407120956573,228.97538585248958,1.3635040697709777,1.394999820082013,12.322190249240824,12.293250694591269,12.419503219871205,12.16321563652216
30,Montana,MT,2021,309.9399462497474,320.80867587759064,1.7057361509347402,1.3671410016072387,54.32761133816551,52.87370879346277,9.041591320072332,12.245944137227454
30,Montana,MT,2022,225.63173192991192,296.89307223449435,1.376315418163424,1.5668944873745738,45.18302978816215,45.158350890117404,15.32976827094474,12.177074216684218
30,Montana,MT,2023,118.67324419598376,274.16566762531596,1.0682803740387772,1.5042270185901045,22.323225306409107,22.68879939441155,11.847922192749776,11.895934782862398
30,Montana,MT,2024,351.45696728710146,259.0635968890494,1.6207375189869415,1.3560190767818512,32.112117639411,31.341940268885676,14.499121265377854,10.385172172056203
31,,NE,2010,,,,,2.318282004227915,,24.699453551912566,
31,,NE,2011,,,,,6.6288606281924185,,21.673003802281364,
31,,NE,2012,,,,,48.759486840672515,,15.911542610571725,
31,Nebraska,NE,2013,125.69843564670647,,0.8379556555781066,,63.75912279684637,,19.0246516613076,
